GAME_ID,TEAM_ID,PLAYER_ID,Actual Assists,Expected Assists,Actual Points from Assists,Expected Points from Assists
41600106,1610612741,1626171,1,1.3544600282427781,3,3.4546111133961253
41600106,1610612738,202738,6,4.57621969207254,15,11.24238250257983
41600106,1610612738,101123,3,2.5315896994735,8,5.89468807718465
41600106,1610612741,2548,3,1.9106233755638176,7,4.677189128078416
41600106,1610612741,203477,0,0.7196276681110576,0,1.4392553362221152
41600106,1610612741,202710,0,3.2579627271770804,0,7.94496130588278
41600106,1610612738,201143,8,6.363349084370238,18,14.910210775070388
41600106,1610612738,203482,0,1.0976476043517565,0,2.8971094797219363
41600106,1610612738,203935,2,3.235398700158102,5,8.497305726142756
41600106,1610612738,1627759,0,0.8400993070333388,0,2.0907677197577343
41600106,1610612741,203487,1,1.690182630132737,3,4.410291480141801
41600106,1610612738,201973,3,1.104733437741911,9,3.314200313225733
41600111,1610612754,201152,4,2.0505062923273485,9,4.473292080645533
41600111,1610612754,201952,3,3.7829007276216893,7,8.630923853509882
41600111,1610612739,2594,0,0.8174841150853145,0,2.4524523452559435
41600111,1610612739,2747,0,0.8562264233972798,0,2.1054275998132206
41600111,1610612754,1626167,1,0.4872881355932203,2,0.9745762711864406
41600111,1610612739,2210,1,0.6440572495332918,2,1.2881144990665836
41600111,1610612754,201166,1,0.890152092413667,2,2.1289280380383433
41600111,1610612739,2544,12,9.441025157318391,28,23.657588097280343
41600111,1610612754,101139,0,0.3779264214046823,0,1.133779264214047
41600111,1610612739,202681,6,4.984716564153553,13,10.7171522696309
41600111,1610612739,101112,1,0.4343675417661098,2,0.8687350835322196
41600111,1610612754,101145,1,1.436790128336891,2,3.4424447255382504
41600111,1610612754,202362,3,3.730701347938991,7,8.545062906493657
41600111,1610612754,202331,6,3.4802862855113283,15,7.932746510110515
41600111,1610612739,202684,1,1.3428075282821317,2,3.0774279220613394
41600111,1610612739,101114,1,0.40734265734265734,3,1.222027972027972
41600111,1610612739,201567,1,0.38391502276176026,3,1.1517450682852808
41600112,1610612754,201952,2,5.147135982914853,5,11.755595531109982
41600112,1610612754,201152,1,0.4143258426966292,3,1.2429775280898876
41600112,1610612739,2210,1,1.3936704700192515,2,3.2240221627459267
41600112,1610612754,1626167,1,1.05130804964692,3,3.15392414894076
41600112,1610612739,2594,2,1.1779378531073446,5,2.790875706214689
41600112,1610612739,2544,7,5.185846729509366,17,13.204787967985302
41600112,1610612754,203922,0,0.36635220125786166,0,1.099056603773585
41600112,1610612754,101139,1,0.3968253968253968,3,1.1904761904761905
41600112,1610612754,202338,1,0.5,3,1.5
41600112,1610612739,202681,2,2.6159495807823725,5,5.636757461159886
41600112,1610612739,101112,1,0.7369108238673456,3,2.2107324716020367
41600112,1610612754,101145,2,2.6197269060964876,4,6.209110347042039
41600112,1610612739,101114,2,2.271084153328836,5,5.349975623828316
41600112,1610612754,202331,7,5.912979376588125,14,12.169778977895353
41600112,1610612739,202684,0,0.38999999999999996,0,1.17
41600112,1610612754,202362,3,2.4693460742755233,6,5.309826169169603
41600112,1610612739,201567,3,1.991798475762119,7,4.466355572213893
41600113,1610612754,201952,6,5.604941440792274,15,14.435086125238616
41600113,1610612754,201152,3,5.6876902842940344,8,13.300679081207432
41600113,1610612754,202338,3,1.0183250689004146,8,2.676120581150583
41600113,1610612739,2747,2,0.788165368247649,6,2.3644961047429476
41600113,1610612739,202697,0,0.40838852097130235,0,1.225165562913907
41600113,1610612754,101145,1,1.2072534197264218,2,2.747840172786177
41600113,1610612739,2594,1,0.5454545454545454,2,1.0909090909090908
41600113,1610612739,2544,11,8.583839072448344,30,22.645956075831112
41600113,1610612754,203922,1,0.9519774011299436,2,2.2372881355932206
41600113,1610612754,101139,0,1.1860490962892984,0,2.372098192578597
41600113,1610612754,1626167,0,0.9091209120912092,0,2.7273627362736272
41600113,1610612739,101112,1,1.3036776850611447,3,3.002564950960612
41600113,1610612739,202681,4,2.5401726939774245,11,7.245518081932273
41600113,1610612754,202362,1,1.867296371064904,2,4.370191711062111
41600113,1610612754,202331,9,5.9690086357929895,23,15.304086519697602
41600113,1610612739,202684,1,1.7052083353472502,2,4.154685547937087
41600113,1610612739,101114,2,2.052195511902842,6,6.156586535708525
41600113,1610612739,201567,1,0.5026737967914439,2,1.0053475935828877
41600114,1610612754,201952,10,8.99935259463636,22,19.94170492345065
41600114,1610612754,201152,2,1.6843061922385818,4,4.025184406124431
41600114,1610612754,202338,0,0.9764647835056569,0,2.929394350516971
41600114,1610612739,2747,0,0.724858953447953,0,2.1745768603438593
41600114,1610612739,2544,4,4.40870250489174,12,13.226107514675219
41600114,1610612754,101139,0,0.592391304347826,0,1.184782608695652
41600114,1610612754,1626167,0,0.8572432064451507,0,2.055718640378453
41600114,1610612739,101112,3,1.8554006687705318,7,4.057180985290574
41600114,1610612739,202681,0,2.8548828308654164,0,6.859525834317675
41600114,1610612754,202362,4,3.786492083870505,9,9.115779836433532
41600114,1610612754,202331,6,3.8063080202086774,15,9.97891149781196
41600114,1610612739,202684,1,0.9028937263428802,2,2.207434296235623
41600114,1610612739,101114,2,1.5033866095616049,5,3.840306060405849
41600114,1610612739,201567,2,2.541505508498562,4,5.083011016997124
41600121,1610612761,200768,5,4.69998943077604,12,10.555337580503032
41600121,1610612749,203521,0,3.5111005375171396,0,7.7152724959801535
41600121,1610612749,1891,1,0.5792387543252595,2,1.158477508650519
41600121,1610612761,1626181,0,0.35545023696682465,0,1.066350710900474
41600121,1610612761,201960,0,0.3449197860962567,0,1.03475935828877
41600121,1610612761,1626153,1,0.40875912408759124,2,0.8175182481751825
41600121,1610612749,203114,7,5.833991689417394,16,13.37266528457642
41600121,1610612761,200782,1,0.7415613501839706,3,2.224684050551912
41600121,1610612749,203503,3,1.64205105239588,8,4.471607702642185
41600121,1610612761,201586,0,0.451063829787234,0,1.353191489361702
41600121,1610612749,1627763,2,2.601089444975711,5,6.7352415127363825
41600121,1610612761,202709,5,4.262205340521942,11,9.278854514652094
41600121,1610612761,201942,1,2.8200792608231566,2,7.410730456105057
41600121,1610612749,203507,3,3.867153686263501,9,9.651593326923972
41600121,1610612749,202328,2,2.599953991258339,4,5.199907982516678
41600121,1610612749,201563,1,1.1844471864647947,2,2.7970552924698193
41600121,1610612761,202685,0,1.1424362631651754,0,2.284872526330351
41600121,1610612761,202335,1,0.649025069637883,2,1.298050139275766
41600122,1610612761,200768,5,5.222923737370943,11,12.621122982689533
41600122,1610612749,203521,0,0.403030303030303,0,0.806060606060606
41600122,1610612749,1891,1,1.0424146818343405,2,2.084829363668681
41600122,1610612749,1627748,5,2.6845489181417377,14,7.358774959553418
41600122,1610612749,203141,0,0.4439252336448598,0,0.8878504672897196
41600122,1610612761,201960,1,0.3585657370517928,3,1.0756972111553784
41600122,1610612761,1626153,3,1.214977736869997,8,3.15986919923019
41600122,1610612749,203114,3,2.152762078265847,7,4.834935921237577
41600122,1610612761,200782,3,1.901894336061229,7,4.656954194624365
41600122,1610612749,203503,0,0.6578177257525084,0,1.584866220735786
41600122,1610612761,201586,5,2.5000179205698903,12,5.705024648303197
41600122,1610612749,1627763,3,4.005951123547278,7,8.930363785556093
41600122,1610612761,202709,1,2.0071824692824443,3,5.027371245792712
41600122,1610612761,201942,3,3.6606675739663905,8,8.453148763290702
41600122,1610612749,203507,9,6.888377009383305,22,17.6290206097911
41600122,1610612749,202328,1,1.4035343035343035,3,3.6106029106029105
41600122,1610612761,202685,0,0.43333333333333335,0,0.8666666666666667
41600122,1610612749,201150,1,0.6356997401867847,2,1.491257636401938
41600122,1610612761,202335,3,1.7676911240297566,9,4.903073372089269
41600123,1610612761,200768,1,2.3980510218693127,2,5.522126915181538
41600123,1610612749,203521,2,1.915842802183467,6,4.887824902507274
41600123,1610612749,1891,0,0.5321428571428571,0,1.0642857142857143
41600123,1610612749,1627748,2,1.0533949290932532,5,2.5875590889557367
41600123,1610612761,1626181,2,2.8525491400491396,4,5.705098280098279
41600123,1610612761,1626153,2,4.310617063710085,4,10.427942428435621
41600123,1610612749,203114,5,3.5141009324557655,12,8.188196979978835
41600123,1610612761,200782,1,1.279583743495992,2,2.559167486991984
41600123,1610612749,203503,1,0.45869565217391306,2,0.9173913043478261
41600123,1610612761,1627832,1,0.6571428571428571,2,1.3142857142857143
41600123,1610612761,201586,0,0.6616162751489266,0,1.9848488254467798
41600123,1610612749,1627763,9,5.394787737020206,24,14.180715033452977
41600123,1610612761,202709,3,1.586975444359578,9,4.594259666412068
41600123,1610612761,201942,0,2.0172236082082744,0,5.147864993236606
41600123,1610612749,203507,3,3.2809733530000686,6,8.552058349792212
41600123,1610612749,202328,3,1.4954404333939482,7,3.288894111821009
41600123,1610612749,201563,0,0.41847826086956524,0,0.8369565217391305
41600123,1610612749,201150,0,0.628140703517588,0,1.256281407035176
41600123,1610612761,202335,1,0.3333333333333333,3,1.0
41600124,1610612761,200768,4,7.207567710361415,8,16.187442874262228
41600124,1610612749,203521,2,4.81138207080643,4,10.43578256415773
41600124,1610612749,1891,0,0.43283582089552236,0,0.8656716417910447
41600124,1610612749,1627748,2,1.7288425472662592,5,4.127950625594642
41600124,1610612761,1626181,3,2.014761977954618,6,4.029523955909236
41600124,1610612761,1626153,1,1.373547702051287,2,2.9915398485470184
41600124,1610612749,203114,3,3.12155974083017,7,7.0160924546333145
41600124,1610612761,201586,1,1.2380721450631351,3,3.367066176122048
41600124,1610612749,1627763,3,3.25145852910927,7,8.191862043111154
41600124,1610612761,202709,0,0.38461538461538464,0,1.153846153846154
41600124,1610612761,201942,5,3.676378625467751,13,9.730263998573829
41600124,1610612749,203507,4,4.749899565686085,10,12.402618801779749
41600124,1610612749,202328,1,1.40110465729945,2,3.1944745079690655
41600124,1610612761,202685,0,0.7274021096945489,0,1.8620207142344585
41600124,1610612761,202335,1,0.5957792207792207,2,1.1915584415584415
41600125,1610612761,200768,11,9.101676081466016,23,20.572109464547577
41600125,1610612749,203521,2,2.228130620753177,5,5.741052517303728
41600125,1610612749,1891,2,0.6970791881570617,6,2.091237564471185
41600125,1610612749,1627748,2,2.066195563206428,5,5.015534903410479
41600125,1610612761,1626181,4,2.8441730123854168,10,7.372955827113194
41600125,1610612761,201960,1,1.246857436516804,2,2.856853559164995
41600125,1610612749,203114,6,4.718194906923239,15,11.203419139894269
41600125,1610612761,200782,2,1.7306521599356648,5,4.130994788764986
41600125,1610612749,203503,2,1.7122425412205096,4,3.424485082441019
41600125,1610612761,1627832,1,0.5083333333333333,2,1.0166666666666666
41600125,1610612761,201586,3,2.175707854779827,8,5.02894224393898
41600125,1610612749,203507,3,3.1791449931276725,8,7.833351901064985
41600125,1610612761,202709,1,0.38461538461538464,3,1.153846153846154
41600125,1610612761,201942,6,3.639756401656276,15,8.279826086520572
41600125,1610612749,202328,2,2.0094697761414544,4,4.776807572587477
41600125,1610612749,1627763,3,3.7197897230133607,6,7.4395794460267215
41600125,1610612761,202685,1,0.9604409857328144,2,2.214656290531777
41600126,1610612761,200768,4,5.467460516414404,9,12.65499531945472
41600126,1610612749,203521,4,4.6295725549471225,9,10.42408236425315
41600126,1610612749,1627748,2,1.2943516213216546,4,2.588703242643309
41600126,1610612761,1626181,0,1.5245892768556897,0,3.6668262665802445
41600126,1610612761,201960,2,1.062029434199309,6,3.186088302597927
41600126,1610612761,1626153,1,0.3759124087591241,3,1.1277372262773722
41600126,1610612749,203114,6,4.347246176521545,17,11.568669544389156
41600126,1610612761,200782,0,0.44004796163069543,0,0.8800959232613909
41600126,1610612749,203503,1,0.4619289340101523,3,1.385786802030457
41600126,1610612749,203089,0,0.3980815347721823,0,1.1942446043165469
41600126,1610612761,201586,0,0.4048625792811839,0,1.2145877378435517
41600126,1610612749,1627763,1,1.2885550874193483,2,3.0215546192831413
41600126,1610612761,202709,1,0.56,2,1.12
41600126,1610612761,201942,3,4.353057283285815,8,10.323142824833507
41600126,1610612749,203507,3,4.193877469595498,7,9.62146450389914
41600126,1610612749,202328,1,0.6643081761006289,2,1.6179245283018868
41600126,1610612761,202685,1,0.5842138178466805,3,1.7526414535400416
41600126,1610612761,202335,2,1.0491622574955908,5,2.562610229276896
41600131,1610612737,203488,1,0.5512820512820513,2,1.1025641025641026
41600131,1610612764,203490,1,1.2291571231860121,2,2.8436353472894553
41600131,1610612764,1626162,1,0.7291652113168007,3,2.1874956339504017
41600131,1610612737,101181,0,0.4000000000000001,0,1.2000000000000002
41600131,1610612764,203078,2,4.018819993390193,5,8.72839267495243
41600131,1610612764,201160,0,0.385,0,1.155
41600131,1610612737,203145,4,2.991805866879023,9,6.306363056509369
41600131,1610612737,2730,1,0.6962121212121212,2,1.3924242424242423
41600131,1610612764,202711,1,1.0666142001710863,2,2.421228400342173
41600131,1610612764,202693,1,1.0535740955415371,2,2.497649510344288
41600131,1610612737,203501,0,1.1743034389615357,0,2.6781706905240408
41600131,1610612737,203471,8,6.076420317775192,19,15.121746410427443
41600131,1610612737,1627752,0,0.6522355562306952,0,1.9567066686920858
41600131,1610612764,202322,14,11.157204132838446,30,25.64839270619502
41600131,1610612737,101141,0,0.8186528497409327,0,1.955958549222798
41600131,1610612764,201943,5,2.6867270256095193,12,6.579932427761637
41600131,1610612737,200794,1,2.4613502809523626,3,6.416387206867454
41600131,1610612764,101162,1,1.1407719516864945,3,3.4223158550594834
41600131,1610612737,2399,0,0.8610895828584455,0,2.063642580351037
41600132,1610612737,203488,1,0.3766990291262136,2,0.7533980582524272
41600132,1610612764,203490,2,0.9362460688357876,4,1.8724921376715753
41600132,1610612764,202693,2,1.264812271520396,5,2.8415216491501165
41600132,1610612764,203078,3,2.7274117466587726,8,6.572244540434805
41600132,1610612737,2730,1,0.8333333333333334,2,1.6666666666666667
41600132,1610612764,201160,1,0.4880636604774536,2,0.9761273209549072
41600132,1610612764,101162,1,0.430406852248394,2,0.860813704496788
41600132,1610612737,203501,1,2.608186582793102,2,5.605983555196595
41600132,1610612737,203471,6,7.291267692410574,14,17.74546330952783
41600132,1610612764,202322,9,9.514678882484187,21,23.387673537590373
41600132,1610612764,201943,2,2.6017957952578965,4,5.579201346613354
41600132,1610612737,200794,4,3.177451917978043,8,6.684121942951971
41600132,1610612737,101181,2,2.0622890218395837,4,4.473062892164016
41600133,1610612737,203488,0,0.3559870550161812,0,0.7119741100323624
41600133,1610612764,203490,0,0.8360887615268746,0,2.070281788456593
41600133,1610612764,203107,2,1.2275782791730019,5,3.1213851442674723
41600133,1610612764,1626162,1,0.8125,2,1.9375
41600133,1610612737,101181,2,1.1795391046782766,4,2.359078209356553
41600133,1610612764,203078,1,2.161356956602217,2,4.671028519946007
41600133,1610612737,1627752,0,0.6856798196882639,0,2.0570394590647916
41600133,1610612737,203145,4,3.2411807931622594,9,7.584902524277064
41600133,1610612764,101162,1,0.9107370927061533,3,2.331330220849737
41600133,1610612764,202711,1,0.3181818181818182,3,0.9545454545454546
41600133,1610612737,203501,1,0.41983471074380163,2,0.8396694214876033
41600133,1610612737,203471,8,6.250924624302181,16,13.171957663679223
41600133,1610612737,1627098,0,0.3141831238779174,0,0.9425493716337523
41600133,1610612764,202322,5,10.092543030089441,12,25.18761161949943
41600133,1610612737,101141,0,0.4131147540983607,0,1.239344262295082
41600133,1610612764,201943,4,3.6840302746038405,9,8.292832585681845
41600133,1610612737,200794,4,2.2714745309843427,10,5.579922245244132
41600133,1610612737,2730,2,1.021593256650735,6,3.0647797699522052
41600133,1610612737,2399,2,0.9084004436514443,5,2.1651154940444615
41600134,1610612764,203490,0,1.7250169390577539,0,4.213735292979714
41600134,1610612737,101181,3,2.4006949615468676,6,4.801389923093735
41600134,1610612764,203078,2,2.9210099906866653,4,6.605630437348173
41600134,1610612764,201160,1,1.2928489422450102,3,2.9551369560567515
41600134,1610612737,203145,5,4.12929203734329,12,9.83002818172686
41600134,1610612737,2730,1,0.888641011340398,2,1.777282022680796
41600134,1610612764,202711,0,0.338768115942029,0,1.016304347826087
41600134,1610612764,202693,0,1.3788348861046096,0,3.573307632291524
41600134,1610612737,203501,1,1.5067860052691817,2,4.093457431012224
41600134,1610612737,203471,1,4.376163229063841,2,10.152328076106569
41600134,1610612737,1627752,1,1.52818970999937,3,3.4496848593292837
41600134,1610612764,202322,9,9.028392424708413,21,21.219472080494285
41600134,1610612737,101141,1,0.939438025959207,2,1.9899871630295252
41600134,1610612764,201943,1,0.9453513513513514,2,2.2347027027027027
41600134,1610612737,200794,7,4.062520753764584,19,10.59468333401235
41600134,1610612764,101162,3,2.6220297682772076,7,6.487286427310718
41600134,1610612737,2399,0,0.3628571428571428,0,1.0885714285714285
41600135,1610612737,203488,0,0.790818250377074,0,2.3724547511312215
41600135,1610612764,203490,1,1.0230825880543395,3,2.679637374552629
41600135,1610612737,203501,1,0.4226190476190476,2,0.8452380952380952
41600135,1610612737,101181,1,0.7873711340206185,3,1.949742268041237
41600135,1610612764,203078,1,1.2351232905852438,3,2.8019538982436583
41600135,1610612737,1627752,3,2.0764406273724902,7,5.004968230269457
41600135,1610612737,203145,3,3.694558460426798,6,7.730770587000242
41600135,1610612764,101162,1,1.001187895603919,2,2.002375791207838
41600135,1610612764,201943,3,3.2329296756309693,7,8.309444764597826
41600135,1610612764,1626162,1,0.4405594405594406,2,0.8811188811188811
41600135,1610612737,203471,8,6.830339294221581,17,16.09110531248309
41600135,1610612764,202322,12,10.656871865421891,27,24.76833101876977
41600135,1610612737,101141,1,0.4222222222222222,2,0.8444444444444444
41600135,1610612764,202711,0,0.745377707342842,0,2.236133122028526
41600135,1610612737,200794,2,3.251859694539602,5,8.940764268803992
41600135,1610612737,2730,1,1.247736365686306,2,2.495472731372612
41600135,1610612737,2399,0,0.20000000000000004,0,0.6000000000000001
41600136,1610612737,203488,0,0.17391304347826086,0,0.5217391304347826
41600136,1610612764,203490,3,1.6386659800115992,8,3.9594762009043634
41600136,1610612764,202693,1,1.233940374025274,2,2.8636026731842374
41600136,1610612764,203078,3,2.4083827175912624,8,6.271523419298306
41600136,1610612737,1627752,1,1.00735134863331,3,3.0220540458999308
41600136,1610612737,203145,2,1.8331695897921063,5,4.004087523955073
41600136,1610612737,2730,2,1.180794409348303,4,2.361588818696606
41600136,1610612764,101162,2,0.8844429087947481,4,1.7688858175894961
41600136,1610612737,203501,1,1.4020572775058908,2,3.4728384991843395
41600136,1610612737,203471,11,9.451766981933261,25,23.418869539506556
41600136,1610612764,202322,8,6.572614344975591,20,16.91043222382684
41600136,1610612764,201943,2,2.9373373721069873,5,6.55426365073555
41600136,1610612737,200794,7,4.6629360070399155,18,12.16477055224926
41600136,1610612737,101181,2,1.7793519892335146,4,3.8920373118003626
41600141,1610612744,2561,2,1.9228533334334248,5,4.657694380478607
41600141,1610612744,202691,2,0.6631136950904393,5,1.6698966408268734
41600141,1610612744,203110,8,6.256467094754272,18,14.02245150322317
41600141,1610612744,201939,3,4.471938158933065,6,10.899419621993449
41600141,1610612744,201142,2,2.475753078268596,4,4.951506156537192
41600141,1610612757,203081,2,3.244604065880329,5,8.39728572601015
41600141,1610612757,203943,4,2.729932624108436,10,6.881586338974257
41600141,1610612757,203468,1,1.9696425023816653,3,4.94121119918602
41600141,1610612744,2733,1,1.1273332822646214,3,3.3819998467938643
41600141,1610612757,203086,1,0.4127906976744186,3,1.2383720930232558
41600141,1610612757,203090,1,1.8362166766550634,2,4.0335444644212375
41600141,1610612757,202323,4,4.47388729386771,9,10.763060138518625
41600141,1610612757,203459,0,0.9087553169485885,0,2.163559680218703
41600141,1610612757,203894,0,1.0426875,0,2.085375
41600141,1610612744,2738,4,2.0832926069736275,11,5.2933560817904475
41600141,1610612744,2585,1,1.0169860928526948,2,2.0339721857053896
41600141,1610612744,201580,1,0.4591626630061771,3,1.3774879890185312
41600142,1610612744,2561,4,2.977487912231566,8,5.954975824463132
41600142,1610612744,202691,2,0.8767221040980981,5,2.0834037223662367
41600142,1610612744,203110,9,8.36233591793685,20,18.780145846405436
41600142,1610612744,201939,5,4.487355457231205,11,10.496850002339682
41600142,1610612757,203943,1,1.0859822949403832,2,2.1719645898807665
41600142,1610612757,203081,0,4.15757276855698,0,10.779389106929758
41600142,1610612757,203468,1,1.6104245045142385,2,4.299358619925694
41600142,1610612757,203090,1,0.8982412533423718,2,1.7964825066847436
41600142,1610612757,203086,0,1.1050629206906644,0,2.6434591747146623
41600142,1610612744,203949,0,1.0027009105464897,0,2.0054018210929794
41600142,1610612757,1626192,2,0.7333333333333334,5,1.8666666666666667
41600142,1610612744,2738,6,4.629457362319883,13,10.935194335686685
41600142,1610612757,202323,6,4.737023756127509,14,11.152383950087266
41600142,1610612757,203459,1,0.49209486166007904,2,0.9841897233201581
41600142,1610612744,2585,0,0.7148809523809523,0,1.7964285714285713
41600142,1610612757,202329,1,1.2825001246916685,2,3.2232703946088863
41600142,1610612744,203546,1,0.8866957108826639,3,2.2831237818626513
41600142,1610612744,201580,0,0.41310344827586204,0,1.2393103448275862
41600142,1610612757,203894,1,1.4870497035253023,2,4.079506598498613
41600142,1610612744,1627775,1,1.6109742167464476,2,3.947737465054158
41600143,1610612757,202323,3,4.019201770906861,8,9.304886600044606
41600143,1610612744,2561,1,1.6288254090801861,2,3.5952304359947673
41600143,1610612744,202691,0,0.5759637188208617,0,1.1519274376417235
41600143,1610612744,203110,6,7.681308714800852,12,17.710024507334253
41600143,1610612757,203943,3,0.9889208603590981,8,2.648580762895476
